bio;computeEnabled;control;id;isActive;corr;corr20d;corr20dRank;fnc;fncRank;mmc;mmcRank;prevCorr20dRank;prevFncRank;prevMmcRank;prevRank;rank;oneDay;oneYear;threeMonths;linkText;linkUrl;bronze;gold;silver;corrMultiplier;mmcMultiplier;takeProfit;startDate;team;username
;False;4.033309739286175e-4;3cde46f1-fec5-4e2c-ae22-38bae73f1464;True;114;0;0;356;;465;0;0;;;;;-2.4637752722791015;228.368683837581;17.634120444197;;;;;;1.0;0.0;False;08/13/2020 22:48:54;False;parfection
;False;5.7833970493043205e-6;c54d547f-3c59-43cb-9343-f490f752b50b;True;115;0;0;292;;615;0;0;;;;;-4.4266215683444665;;22.4763198715502;;;;;;1.0;2.0;False;01/25/2021 14:13:24;False;intensifai_014
;False;3.182138509135253e-8;5bf6e08d-602f-4287-9b51-67bd4810da3b;True;116;0;0;90;;153;0;0;;;;;1.8653961717984302;;40.1134868134603;;;;;;1.0;2.0;False;10/10/2020 03:59:30;False;snxgbcustom
;False;0.0;636dd1d1-bd6c-47a9-b949-f9ae204d87dc;False;117;0;0;405;;789;0;0;;;;;;;;;;;;;1.0;2.0;False;02/06/2021 19:00:08;False;alphaiota6
;False;9.578396799017169e-5;76e978eb-49d2-4fe2-9ba1-f0ce53d7ad6b;True;118;0;0;384;;558;0;0;;;;;-6.324961856543397;277.756138973202;15.1278975941208;;;;;;1.0;1.0;False;06/24/2017 22:28:00;False;anna2
;False;1.2689854420339344e-6;b03c6380-851d-453e-85f2-958e2bb6c225;True;119;0;0;73;;436;0;0;;;;;-5.420331465716568;;10.5063847787793;;;;;;1.0;2.0;False;03/13/2021 21:22:07;False;argusdustyv
Subscription for my predictions are for sale. Please contact me for more details.;False;0.0013097127002082024;d5add6f0-f976-4c50-96f3-6a56d7c30aa5;True;120;0;0;363;;712;0;0;;;;;3.3048362327218967;;23.520800049703;LinkedIn;https://www.linkedin.com/in/nemethpeti/;;;;1.0;2.0;False;12/22/2020 13:41:25;False;nyuton
;False;3.080478316881548e-4;680f52d0-cd0f-457f-bda3-8ee677e58fd1;True;121;0;0;1375;;242;0;0;;;;;-4.623802168438528;215.692730961428;16.4426141310521;;;;;;;;False;03/23/2017 18:10:15;False;narf
;False;9.155729220205374e-5;5f47f667-a7d6-450c-9643-ca19e730dc91;True;122;0;0;442;;41;0;0;;;;;-1.3600664822184811;214.86246651392;36.9166085118518;;;;;;1.0;2.0;True;05/03/2020 11:19:45;False;phpearse1916
;False;4.56567320113022e-4;0959b3d0-def2-406e-8c7a-e376aefc97f7;True;123;0;0;1432;;104;0;0;;;;;-8.095984100661596;;23.4255608071744;;;;;;1.0;2.0;False;03/14/2021 22:23:55;False;platemortem
Needs more light through to illuminate the signal;False;2.01831089806094e-4;78f91f56-53f0-442f-81c2-1a0f6c1da9ca;True;124;0;0;765;;162;0;0;;;;;4.205374379196574;;25.9645362415575;;;;;;1.0;2.0;False;10/03/2020 16:39:39;False;all_that_eye
;False;5.779615833515812e-6;65caa5a6-785a-4c62-898b-82ad17e98a6b;True;125;0;0;497;;524;0;0;;;;;-2.3254804062711356;;24.1426761245389;;;;;;1.0;2.0;False;01/25/2021 14:13:09;False;intensifai_012
;False;2.0328227982001123e-4;9313bc36-7d53-4569-9293-cd59841d45f8;True;126;0;0;145;;276;0;0;;;;;-2.6221128831662592;;17.6242464724979;;;;;;1.0;0.5;False;12/16/2015 22:12:36;False;izuit
;False;2.2801690547285085e-5;a4f69fc6-4467-401b-b3a5-67c28d13fa98;True;127;0;0;725;;413;0;0;;;;;-3.4822550801506154;;22.9917003248807;;;;;;1.0;2.0;False;10/26/2020 18:39:48;False;yrousset3
;False;2.4675496871602747e-5;3cd096a3-1772-427d-96c9-5782ed9f2506;True;128;0;0;360;;568;0;0;;;;;-6.831941794431213;307.140996629403;15.8975439849915;;;;;;1.0;1.0;False;05/06/2020 07:01:51;False;tmoq
;False;0.0;af33b41c-591f-44a4-83c0-38f49264699e;False;129;0;0;127;;497;0;0;;;;;;;;;;;;;;;False;08/31/2020 10:57:00;False;dwarf_correlation
;False;0.0;61cffaba-32b7-4a44-844a-a67aebf6cd56;False;130;0;0;420;;171;0;0;;;;;;;;;;;;;;;False;01/24/2021 13:36:15;False;dera_m1
;False;0.0;46b3a8e7-bf45-465b-a5e1-870ec979ccfa;False;131;0;0;3214;;33;0;0;;;;;;;;MM's Model List;https://docs.google.com/document/d/19P_e8ahJUr6HbaOfFAmJSLXcXZWgzSj3lf_zyecBatM/edit?usp=sharing;;;;;;False;12/19/2020 07:36:27;False;kryptonkazaklambia
;False;5.745207771174424e-4;0cc4d1b1-b105-4d9e-8c80-119fba39617a;True;132;0;0;85;;637;0;0;;;;;-4.685739983265576;;12.5048082529972;;;;;;1.0;0.0;True;02/13/2021 00:43:18;False;lucky_chicken
;False;8.458355101019484e-6;43ccfe43-ac6e-4735-92ea-27538da18172;True;133;0;0;32;;256;0;0;;;;;-4.103804085838318;;14.9935266494494;;;;;;;;False;04/11/2021 15:54:11;False;trafundf
;False;1.35066141231132e-4;c5b0179e-fb79-45c7-9366-6eab762818d0;True;134;0;0;284;;714;0;0;;;;;-6.454970212889997;;10.6337981032558;Twitter;https://twitter.com/takei_trading;;;;1.0;0.0;False;01/28/2021 02:37:57;False;takei_01
;False;0.0;2c6052d0-4700-48ca-a5a9-c0690662685c;False;135;0;0;257;;329;0;0;;;;;;;;;;;;;;;False;11/16/2020 11:57:15;False;weaksauce
;False;9.087089104241217e-4;3012c003-bd29-4792-9dd5-6f47902d4f7d;True;136;0;0;193;;681;0;0;;;;;-6.52169142120309;;16.6838208400277;;;;;;1.0;2.0;True;03/08/2021 07:48:00;False;fireball6
;False;6.56941341727972e-6;071d061f-dc35-4abd-a560-0e2582cc6a6c;True;137;0;0;100;;573;0;0;;;;;-5.8876270313052785;;10.0735815416609;;;;;;;;False;02/08/2021 15:14:37;False;pr0blem_
Profile picture is not a modelling advice | DYOR |;True;4.784329473501669e-5;627b6192-3bd4-4a03-b118-1ab6a4595964;True;138;0;0;1467;;251;0;0;;;;;-4.3518811067768075;;;;;;;;1.0;2.0;False;02/05/2021 12:05:22;False;linearity
;False;0.0;cb5118c8-8ac7-4c64-ac13-f9da0bd901c1;False;139;0;0;283;;486;0;0;;;;;;;;;;;;;;;False;11/14/2016 22:23:58;False;dsm7
;False;1.7646273500692868e-5;68514317-a19a-4723-a4f5-4edce54a904b;True;140;0;0;450;;612;0;0;;;;;-5.227414117870111;330.571713502283;16.3742849132453;;;;;;1.0;0.5;False;05/16/2020 04:51:12;False;xgboost3
;False;3.9183890842292924e-8;92d619f6-009e-4b88-b9db-892774d9975a;True;141;0;0;173;;613;0;0;;;;;-6.8404248215727605;;11.5204130578742;;;;;;1.0;2.0;False;07/13/2020 09:14:42;False;tiramisu
;False;1.4839571426149149e-5;3411d5b9-8cbe-4511-9cf1-7f88969d5dd1;True;142;0;0;366;;476;0;0;;;;;-5.114721849619941;;20.946059881342;;;;;;1.0;1.0;False;09/14/2018 07:33:47;False;egizzz
;False;0.014308315796973968;260a41b8-d344-48de-a5af-aa64404c6672;True;143;0;0;64;;454;0;0;;;;;-4.8964682874121275;292.757301831519;15.581615773385;;;;;;1.0;1.0;False;03/11/2020 10:44:28;False;lazer_005
;False;0.003982086736471806;d885e601-3c52-47c2-b3a1-12f0c502b7cf;True;144;0;0;396;;345;0;0;;;;;-7.803816054315455;;15.656711945276;;;;;;1.0;1.0;False;10/09/2020 13:08:35;False;yhoo
;False;0.0011435997970808715;66730e49-1067-423e-96c6-8e6ee2445e26;True;145;0;0;187;;680;0;0;;;;;-6.8618666383797065;;11.2020476739044;;;;;;1.0;2.0;False;11/15/2020 08:52:43;False;brachiosaurus
Rank and roll ball of game;False;2.0391684248956656e-4;16ee68c2-4b7f-4b41-9c77-dd4f260d7a7c;True;146;0;0;567;;195;0;0;;;;;-1.4683905028179625;;19.9040753694142;;;;;;1.0;2.0;False;10/03/2020 16:36:58;False;all_were_connected
It isn't always wrong to reinvent the wheel;False;7.845679546773726e-5;3ab783c9-f88d-4a02-b8a4-7c7eddee1141;True;147;0;0;378;;431;0;0;;;;;1.2094373243407341;;29.5114147223232;LinkedIn;https://www.linkedin.com/in/elaynousse/?locale=en_US;;;;1.0;2.0;False;08/11/2019 17:04:07;False;elay_ai
;False;9.075268395630016e-6;45296541-678d-4d59-8580-60713cc61dd9;True;148;0;0;109;;614;0;0;;;;;-6.477821260626685;;7.57976087611207;;;;;;1.0;2.0;False;03/13/2021 21:22:13;False;foxdogv
;False;8.017753011526221e-4;3d7260ca-f94b-4bab-b721-2388ac41fd44;True;149;0;0;255;;664;0;0;;;;;-6.987563235819411;250.551119034813;9.14906646627169;;;;;;1.0;2.0;False;01/25/2017 16:16:23;False;yudanshai
;False;1.098760331099768e-4;126289d1-2824-43be-8145-84116e48dc6f;True;150;0;0;1151;;212;0;0;;;;;-6.838495755738367;;35.1835013310942;;;;;;1.0;2.0;False;04/18/2021 20:26:47;False;nopaixx_jo
;False;1.0241526611211437e-4;2f882b86-ec55-43dc-a081-0d88c1a1f480;True;150;0;0;1151;;212;0;0;;;;;-6.838495755738367;;35.1835013310942;;;;;;1.0;2.0;False;04/18/2021 20:26:38;False;nopaixx_nh
;False;1.9587955161446017e-6;6321535d-5386-4d7b-bb19-6b16d7bad9b0;True;152;0;0;349;;181;0;0;;;;;-3.3921236800769385;;14.8183557202343;;;;;;1.0;1.0;False;03/13/2021 19:19:05;False;gigikone4
;False;5.1584286506298455e-5;d68328d5-d43f-468e-8a64-1efe3b339150;True;153;0;0;75;;679;0;0;;;;;-6.8690925142362556;;12.2671734172572;;;;;;1.0;1.0;False;10/02/2020 11:21:17;False;lazer_009
;False;0.0011341167829108357;fbdd971f-87b6-490f-afd8-166b6c1c6343;True;154;0;0;194;;689;0;0;;;;;-6.837829932033593;;11.1639506450094;;;;;;1.0;2.0;False;11/15/2020 15:20:50;False;daspletosaurus
;False;3.190758841655587e-4;ad24da5d-6536-4c05-8415-6d3ac114aa2d;True;155;0;0;433;;466;0;0;;;;;-4.484281138474654;51.7515097670834;25.7362291959864;;;;;;1.0;2.0;False;05/11/2020 19:13:33;False;wiegerdv
Brainjar | Belgium;False;1.1119026459551068e-7;844a4419-e8d5-4aee-a01b-caa731a4cbd0;True;156;0;0;525;;415;0;0;;;;;-2.186507845418093;;;;;;;;1.0;0.0;False;06/12/2019 11:41:50;False;koerrie
;False;4.775129098045204e-8;9070572b-8b93-467c-a4e2-a327192801f1;True;157;0;0;620;;186;0;0;;;;;0.7108706207242704;171.413233573816;39.0439510579448;;;;;;1.0;1.0;False;05/18/2020 14:40:30;False;nash_moser
;False;5.114708973134198e-5;7d8ac87c-d865-4af4-9913-a5597b54fcb7;True;158;0;0;93;;394;0;0;;;;;-3.9990327479777927;;23.3603437803095;;;;;;1.0;2.0;False;10/02/2020 16:13:19;False;lazer_104
;False;0.0;6dfb2708-9f82-49cc-b3f0-5d3ebccfc179;False;159;0;0;658;;428;0;0;;;;;;;;;;;;;;;False;01/31/2021 19:25:11;False;ulmo
Nosa's sixth AI;False;4.492359410427809e-7;d0ec11e5-c0f8-43dd-8887-2a23a6c815e5;True;160;0;0;67;;507;0;0;;;;;-4.923261635128845;;12.6353148321967;;;;;;;;False;08/31/2020 20:16:50;False;nosaai6
;False;1.01095058459359e-5;e0e81520-b1cb-4504-97c8-82c5c338fe11;True;161;0;0;278;;463;0;0;;;;;-5.715687549468145;;13.4552327930161;;;;;;;;False;01/24/2021 01:56:24;False;lgb
;False;1.7895679285706773e-4;68809d22-5162-42e8-9d60-2f8f0a6b857d;True;162;0;0;407;;787;0;0;;;;;-6.354625279839248;;9.8140836186317;Twitter;https://twitter.com/takei_trading;;;;1.0;0.0;False;12/13/2020 08:07:41;False;takei_02
I think we'll be OK here...;False;6.962860284589109e-8;6ab4d892-6f97-45e6-91e9-33a8e1524cc2;True;163;0;0;371;;289;0;0;;;;;-2.1640510487821327;;32.2185220988647;;;;;;1.0;2.0;False;10/16/2020 12:47:17;False;jackie_morangie
Benchmark LGBMTuner TabNet emsemble;False;3.01123569634673e-4;905a3e86-58e1-4784-b816-e45c15322f03;True;164;0;0;468;;367;0;0;;;;;-8.416644033759404;;19.3726563117105;;;;;;1.0;2.0;False;01/04/2021 09:42:47;False;biojap_02
;False;4.780794030488486e-5;747de294-7044-4f0b-aa8c-c16cbfcb0db5;True;165;0;0;519;;189;0;0;;;;;-7.0770504121453754;461.689422726912;19.2586724997181;;;;;;1.0;1.0;False;02/24/2020 21:40:07;False;uuazed6
;False;0.0;d7a3716f-fd74-4690-b228-977641195023;False;166;0;0;1079;;349;0;0;;;;;;;;;;;;;;;False;02/27/2021 15:25:53;False;rappen10
;False;9.793677632090502e-7;c7e8cd00-52b4-4dea-b0e4-18b559af27f3;True;167;0;0;79;;397;0;0;;;;;-4.224793808723437;;12.5427847417505;;;;;;1.0;0.0;False;03/14/2021 08:58:38;False;tlrader_v10
;True;1.1772059617003084e-4;ade013e2-795a-415f-8ffa-253c436b6325;True;168;0;0;1508;;75;0;0;;;;;-4.0274613019505825;324.756925213491;26.8308164316029;;;;;;1.0;1.0;False;07/20/2017 02:05:54;False;shimco_x
;False;5.0119295490162004e-8;7e460519-1c47-42ab-9e4f-f135aaf0eb6f;True;169;0;0;180;;480;0;0;;;;;-6.390978525439848;;12.2113878735052;;;;;;1.0;2.0;False;12/20/2020 16:30:36;False;236
Slightly sunburnt model;False;8.087451108716097e-5;47c91155-bf1e-43f7-ac20-08fe474c0d49;True;170;0;0;182;;340;0;0;;;;;-4.0834164993700455;;8.71898190103708;;;;;;1.0;0.0;False;02/14/2021 09:12:53;False;sinfulcitrus
;False;0.0;30b59b35-570d-466b-916e-cec6a723f4a9;False;171;0;0;326;;377;0;0;;;;;;;;;;;;;;;False;11/27/2019 00:01:12;False;oraculum3
;False;1.9191809980789395e-4;d0d8029d-4627-46d5-84fb-5e2757b0f071;True;172;0;0;354;;127;0;0;;;;;-5.838107668114839;;30.6134057414708;;;;;;1.0;2.0;False;09/13/2020 06:12:01;False;nn_dupli
;False;3.9473126623638224e-5;7b7f60ab-b70c-4b76-9cc2-8ce8de41f020;True;173;0;0;233;;646;0;0;;;;;-6.760816333834563;;;;;;;;1.0;2.0;False;04/08/2020 16:28:33;False;mikec_2
;False;7.75969118967036e-4;8f7637f5-1c4d-4c22-8442-33094d18ec03;True;174;0;0;117;;770;0;0;;;;;-5.26178469358536;308.753325260365;12.6301416934929;;;;;;;;False;06/05/2020 15:55:54;False;fxh1
All you need is Kolmogorov.;False;5.789833932888223e-8;087db050-ae79-4d34-aa86-825af57e974f;True;175;0;0;526;;240;0;0;;;;;-1.088809251026741;209.793927676622;32.253535326388;;;;;;1.0;1.0;False;05/18/2020 14:12:53;False;kolmogorov
;False;6.325241719794565e-5;b41104dd-cbb9-45b0-998e-12d89b1c940b;True;176;0;0;25;;111;0;0;;;;;-5.214790139217913;;13.2698838924575;;;;;;1.0;2.0;False;02/01/2021 12:57:25;False;david_plutus_5
Fortuna Imperatrix Mundi;False;1.0994632073082212e-7;7dbf17f6-0cae-4ff7-9ec0-183fcf5f366f;True;177;0;0;578;;649;0;0;;;;;-8.780731214828057;;18.4862205145622;;;;;;1.0;2.0;False;09/28/2020 03:41:41;False;fortuna03
;False;3.5133550936321547e-8;e584f0d4-7127-4a92-9f08-38dd5686bc35;True;178;0;0;504;;766;0;0;;;;;-7.402473361568309;;13.0175971974616;;;;;;1.0;2.0;False;02/14/2021 04:22:32;False;hiros1515
;False;1.875117596077468e-4;ae7bbd0b-4db2-4283-ba4e-8f73ad47987b;True;179;0;0;479;;611;0;0;;;;;-2.082867309305101;190.059485442506;21.6935157150597;;;;;;1.0;0.5;False;03/30/2020 08:23:38;False;734l34f2
;False;6.250643743431841e-8;ebd639a8-0cbc-4614-a579-5e979e84da07;True;180;0;0;826;;237;0;0;;;;;-0.460810173668864;265.996346748072;36.4499650197479;;;;;;1.0;1.0;False;05/18/2020 14:42:25;False;lions
MODEL:GTFL_R253;False;3.06128738650122e-5;45226d45-e386-4b31-8b3d-b47e149c59f9;True;181;0;0;28;;271;0;0;;;;;-5.141314764504786;249.648084840778;23.0959900999062;;;;;;1.0;2.0;False;07/23/2020 11:12:20;False;annon_05
;False;0.0011288479722800081;91465b47-e99b-4c13-869d-fc3f584044d2;True;182;0;0;246;;773;0;0;;;;;-7.093308059808876;;11.1023649573048;;;;;;1.0;2.0;False;11/29/2020 16:44:35;False;herrerasaurus
;False;5.815918158434079e-6;cccc97b0-603a-4732-858e-0d35cfe09791;True;182;0;0;246;;773;0;0;;;;;-6.594801133892695;;10.2880031472351;;;;;;1.0;1.0;False;11/29/2020 16:20:40;False;gryposaurus
Fortuna Imperatrix Mundi;False;1.5487244710114385e-7;53bafcd9-36e5-4f17-a3b8-dac3ea5c2ddf;True;184;0;0;328;;108;0;0;;;;;-7.884314050887762;;21.3115025392234;;;;;;1.0;2.0;False;09/12/2020 23:27:15;False;fortuna01
For outside staking, contact me on community.numer.ai. My username is Barnacle. Cur model since R259;False;1.9137317894006674e-8;f8de06aa-d0c4-4b4e-b404-a44843aae758;True;185;0;0;345;;799;0;0;;;;;-6.53905670124576;;;;;;;;1.0;2.0;False;02/07/2021 18:22:18;False;mix3
;False;0.016540730991851625;3515ca89-b057-4c2c-86f9-3167638b0e65;True;186;0;0;181;;887;0;0;;;;;-4.499950145999408;;15.5824069593291;;;;;;1.0;2.0;False;09/30/2020 23:12:41;False;psyho
;False;9.187985996699098e-6;e079c264-d465-4450-850d-749bd855b6e3;True;187;0;0;62;;99;0;0;;;;;-9.914848810177691;;8.59160818702547;;;;;;1.0;1.0;False;03/06/2021 18:59:42;False;perico_all_val
;False;0.0;c972a2f0-199d-4981-95d3-96163487f289;False;188;0;0;271;;206;0;0;;;;;;;;;;;;;;;False;02/21/2021 10:18:25;False;dera_m6
;False;0.0;c02438ff-3ae9-4a76-a1c7-e2ca5a8680b3;False;189;0;0;496;;725;0;0;;;;;;;;;;;;;;;False;01/19/2021 23:42:28;False;falecomhiperbolao_7
Transmutation of the tourn's first portable synthetic data;False;5.167170823433863e-4;ffa8ab5a-4d2d-4583-a183-10a33ae8fb9d;True;190;0;0;340;;322;0;0;;;;;0.45945727192648367;181.712856435358;25.8186124950469;;;;;;1.0;2.0;False;05/16/2020 23:27:15;False;rgb_moog
;False;1.3552543070655056e-4;a016c8d5-a298-4b2c-9646-87f6c3e9f289;True;191;0;0;198;;803;0;0;;;;;-6.984212921128637;315.112842219691;9.10128931615313;;;;;;1.0;1.0;False;12/15/2019 17:37:20;False;volatiles_
OK, but NEXT time it'll work...;False;2.1924136398690955e-5;69c7d485-df88-441a-9a23-94cfa51234e5;True;192;0;0;391;;854;0;0;;;;;-6.305497083868753;249.500948769147;9.39690872499446;;;;;;;;False;07/26/2019 18:45:13;False;brownbear
;False;4.781313555972211e-8;2dee9746-6e8e-4660-a838-07ba84907ecc;True;193;0;0;86;;569;0;0;;;;;-7.4384826275843325;;6.09935980419325;;;;;;1.0;2.0;False;07/12/2020 11:57:42;False;icecream
;False;3.696946566427052e-8;64fe9450-e314-43cb-ae92-74a36a0c1505;True;194;0;0;470;;859;0;0;;;;;-4.901053394704502;;17.5034500542805;;;;;;1.0;2.0;False;01/06/2021 22:53:27;False;agorog
;False;4.632318281410371e-4;ae8b69fe-3013-4553-97a7-92c3627508f4;True;195;0;0;158;;625;0;0;;;;;-3.9437878243863866;265.551105421139;16.7248311973414;;;;;;1.0;0.5;False;01/26/2020 11:32:16;False;pobot_ii
;False;3.432089262387212e-8;a41fdb10-bc05-49d7-a141-1c15fbaf3c28;True;196;0;0;665;;566;0;0;;;;;-7.668629147522315;;15.2130248676296;;;;;;1.0;2.0;False;02/14/2021 04:26:15;False;hiro_cb
;False;3.716664654492374e-8;fba07269-8ccd-4e92-a8bc-f19f7d48b9db;True;197;0;0;214;;440;0;0;;;;;-2.5292636724898387;;16.3522522805123;;;;;;;;False;02/05/2021 10:43:07;False;celia9
;False;4.310672707477051e-7;e9078aa0-2a14-4402-88f1-d65fa1fa42b2;True;198;0;0;94;;604;0;0;;;;;-5.004111213483313;;12.0344492945268;;;;;;;;False;09/20/2020 17:55:03;False;nosaai7
;False;8.5186651827518e-5;d25d6b20-6e63-4fcd-8872-5e32a3cc663e;True;199;0;0;140;;783;0;0;;;;;-5.7038132684175356;;15.8222590687104;;;;;;1.0;2.0;False;10/01/2020 23:48:42;False;creammongoose
;False;3.5336107325418713e-8;7fa28eee-4b5f-4a07-be80-6481a93a1ca1;True;200;0;0;361;;570;0;0;;;;;-5.11365168217156;;17.883948511156;;;;;;1.0;2.0;False;02/14/2021 04:29:19;False;hiro_lg
;False;0.0;42ce10c3-be65-4775-8f3c-3bb725151829;False;201;0;0;329;;226;0;0;;;;;;;;;;;;;;;False;08/28/2020 16:23:22;False;rvx5
Selling my model. Telegram @imagineyouareyouare;False;0.0;179f1c62-4355-4e45-b3b8-fdd002bbe1d7;False;202;0;0;471;;9;0;0;;;;;;;;;;;;;;;False;04/03/2021 18:53:43;False;kerasme
;False;4.6496039978618484e-4;8943b631-a991-40c9-908c-d1ed164bbb77;True;203;0;0;630;;36;0;0;;;;;-1.4900557811704163;176.838448435675;17.8137588271238;;;;;;;;False;12/22/2015 15:50:30;False;wsw
;False;1.192469349333687e-5;d9388c56-986a-4ac3-8e18-07c7b67111a2;True;204;0;0;884;;253;0;0;;;;;-1.6701618418995805;;17.8799675945651;;;;;;1.0;1.0;False;02/13/2021 20:52:41;False;hoplitai
;False;2.9020375186782046e-5;b6a7ff42-e531-4114-b9fd-aa634cf1f75e;True;205;0;0;392;;869;0;0;;;;;-6.370530483996293;276.486809451562;8.95201893622988;;;;;;;;False;07/26/2019 18:58:23;False;bobbles
;False;3.2685555726072973e-6;8f0d1458-47bb-4147-b217-64f0aa7f1c6b;True;206;0;0;424;;420;0;0;;;;;-2.860997163881073;;15.2404253434362;;;;;;1.0;1.0;False;01/08/2021 21:02:50;False;palantir_sub
From: 217 Test set: mean CORR: 0.03997 median: 0.04337 min: -0.00674 SR: 1.4649;True;2.4312453521587355e-4;c8738bd6-c79f-446b-ac44-9e25ada0ede1;True;207;0;0;208;;810;0;0;;;;;-9.030682668984207;235.574692074757;12.1715726637697;Diagnostics;https://imgur.com/a/4erACf1;;;;1.0;2.0;False;04/19/2019 06:52:18;False;iceshark
;False;2.319843267977259e-4;77e56461-7a7e-4492-92d2-7980ccc0d703;True;208;0;0;1798;;86;0;0;;;;;-4.242279182976068;806.095518888872;46.9096096067285;;;;;;1.0;2.0;False;05/30/2020 21:50:22;False;hiryuu
Multi-oscillator analog synthetic data, and one of the first with multi-era capabilities;False;4.6293457058225264e-4;f3e2b21b-0a3a-4d52-a54f-ac8d0d3d7ffc;True;209;0;0;1396;;421;0;0;;;;;5.3113777123670545;143.654878273762;36.6423772906887;;;;;;1.0;2.0;False;05/16/2020 23:19:39;False;rgb_arp
;False;6.188501492643044e-8;907c4c82-fa84-4e38-8d45-49751dcede5a;True;210;0;0;313;;860;0;0;;;;;-6.66268252122746;;9.61563733361126;;;;;;1.0;1.0;False;09/28/2020 07:17:59;False;panimon6
All training and no validation makes Tyrant a dull boy.;False;0.0;f841a0da-1807-48da-8e3a-9459e2b2e215;False;211;0;0;81;;522;0;0;;;;;;;;;;;;;;;False;03/14/2021 12:32:21;False;tyrant002
;False;8.487347649130283e-4;cb137166-9367-4fd7-8367-54249aaf4d44;True;212;0;0;413;;733;0;0;;;;;-5.716659968298484;;10.0435194545966;;;;;;1.0;0.0;False;03/14/2021 21:32:59;False;boogies_qq
;False;7.524147708669265e-6;2cffd4f1-8658-481d-b1bb-5b019b7b2a44;True;213;0;0;201;;374;0;0;;;;;-5.589661773558073;;24.4450400986245;;;;;;1.0;2.0;False;02/05/2021 10:42:00;False;celia2
;False;1.9953087777621563e-4;efec4be3-fff0-4a60-8f64-d37c147646b3;True;214;0;0;446;;446;0;0;;;;;-5.402975316224566;290.474324747931;28.8969007587716;;;;;;1.0;2.0;False;05/26/2020 05:35:39;False;fxh7
;False;2.839108424883984e-8;60709b23-6363-4e00-a4ef-429ed44920ce;True;215;0;0;177;;761;0;0;;;;;-7.123468026058166;;24.7512993258132;;;;;;1.0;2.0;False;03/21/2021 21:52:17;False;nnalexfocus
;False;9.771284343647667e-5;984f62eb-e8fb-4786-8726-6da450326888;True;216;0;0;410;;668;0;0;;;;;-4.477605991068606;;14.0669223283656;;;;;;;;False;01/02/2021 21:29:23;False;davat9
;False;3.4515189767123726e-8;7ed0941f-d2ed-4beb-8f20-14505f96f844;True;217;0;0;374;;901;0;0;;;;;-6.444401270928462;;11.0761375337897;;;;;;;;False;08/17/2020 12:53:13;False;mualpha
;False;1.9137317894006674e-8;724650d6-2b38-4c64-8d38-aaf55fe4c5da;True;218;0;0;244;;148;0;0;;;;;-1.36788769959036;;;;;;;;1.0;1.0;False;07/07/2020 09:23:37;False;sanrei
;False;4.1567318147143535e-5;595fa037-4a72-4c96-b426-2542b0a76a5b;True;219;0;0;223;;756;0;0;;;;;-4.231423699668877;;15.5049721959828;;;;;;;;False;12/13/2020 19:50:10;False;davat7
;False;1.4767421205433214e-4;96ea7e3c-ef4f-44d0-b8d7-6d5255da85f7;True;220;0;0;516;;749;0;0;;;;;-5.87528053766841;;12.616371938516;;;;;;1.0;0.5;False;07/13/2019 02:11:21;False;nautilus_strain
;False;1.18960049251147e-4;31de65d3-bf27-4014-a39d-b2d99c2adbd6;True;221;0;0;89;;601;0;0;;;;;-4.9059367909709835;215.871842603261;12.2256528825494;;;;;;;;False;07/08/2017 18:01:03;False;nosaai3
what was obvious soon becomes commonplace;False;5.201707426184533e-5;e87c68d9-52bf-4b12-b38f-1ba1ad5badfd;True;222;0;0;617;;209;0;0;;;;;-2.3236589873830553;;16.9860851080459;;;;;;1.0;0.0;False;09/11/2020 11:16:07;False;bernardobraga
;False;8.12209971652954e-5;73146ad7-d266-46d1-abba-7d5092e314e2;True;223;0;0;750;;328;0;0;;;;;-5.042070786560101;;8.68109664239622;;;;;;1.0;2.0;False;02/26/2021 11:28:07;False;factorsparsity
;False;3.8645872617085715e-7;7ab72198-3571-4a88-8f64-7e26e7cfa2fc;True;224;0;0;95;;623;0;0;;;;;-4.7611661068655575;;11.9523257181624;;;;;;1.0;0.0;False;10/16/2020 20:57:28;False;nosaai8
;False;1.4306263470571424e-4;3f110f5f-aae1-4be3-9e16-3668777be4ff;True;225;0;0;1779;;128;0;0;;;;;-8.786973838387917;;21.035416427528;;;;;;1.0;2.0;False;03/06/2021 18:17:17;False;regressions
;False;8.176409015556876e-6;776bd2f8-8a31-47da-8b0e-3a0e3344ca5c;True;226;0;0;1272;;429;0;0;;;;;-6.3749177162375785;;12.458840473174;Twitter;https://twitter.com/RylandCapital;;;;;;False;03/20/2021 15:44:36;False;rylandcapitalv1
A blissful combination of predictions formed the start of a new era;False;0.0016917089028398627;a6429e4b-e67f-4b57-86b6-bad9b01b4acc;True;227;0;0;1376;;313;0;0;;;;;-9.015458538053924;202.909341976298;18.0631895751865;;;;;;1.0;2.0;False;11/13/2017 16:34:19;False;onesimplenight
;False;5.762682528000836e-6;b3661eb2-fa7d-4405-a9cc-6f576aa50177;True;228;0;0;35;;257;0;0;;;;;-3.8953653920685465;;36.8687057612064;;;;;;1.0;2.0;False;01/25/2021 13:53:23;False;intensifai_007
OR610411.325.293;True;0.0026469578046582295;e48e5202-ecbb-4cf3-957d-72130ffc4482;True;229;0;0;458;;840;0;0;;;;;-4.833448450626756;247.355857964396;13.2003147577899;;;;;;1.0;0.0;False;10/14/2016 17:31:47;False;data_science_machine
